keyword,title,price,likes,views,brand,country,url
Crocs femme,Crocs femmes,35.0,25,0,Crocs,,https://www.vinted.fr/items/8853628479
Crocs femme,Sandale Crocs 35 neuve,35.0,26,0,Crocs,,https://www.vinted.fr/items/8855399087
Crocs femme,Crocs,20.0,27,0,Crocs,,https://www.vinted.fr/items/8854288484
Crocs femme,"Crocs  Classic Cheetah Micro Tote, Neu mit Etikett",29.99,71,0,Crocs,,https://www.vinted.fr/items/8847114685
Crocs femme,crocs classic t38-39,33.5,17,0,Crocs,,https://www.vinted.fr/items/8858520436
Crocs femme,Crocs pointure 41-42,18.0,25,0,Crocs,,https://www.vinted.fr/items/8856437818
Crocs femme,Crocs,30.0,80,0,Crocs,,https://www.vinted.fr/items/8842112468
Crocs femme,Claquette crocs,20.0,16,0,Crocs,,https://www.vinted.fr/items/8798417640
Crocs femme,Crocs Femmes Fleurs/ 36-37,35.0,12,0,Crocs,,https://www.vinted.fr/items/8859225592
Crocs femme,Crocs simpson,25.0,17,0,Crocs,,https://www.vinted.fr/items/8815163023
Crocs femme,Lot Charms pour crocs Michael Jackson,4.0,6,0,Crocs,,https://www.vinted.fr/items/8845869340
Crocs femme,Crocs tong,15.0,15,0,Crocs,,https://www.vinted.fr/items/8848759122
Crocs femme,Sabot Crocs,4.0,12,0,Crocs,,https://www.vinted.fr/items/8121584977
Crocs femme,Je vendre crocs,25.0,34,0,Crocs,,https://www.vinted.fr/items/8847593616
Crocs femme,Lot de 10 pins pour crocs,20.0,2,0,Crocs,,https://www.vinted.fr/items/8860740990
Crocs femme,Crocs simpson,25.0,17,0,Crocs,,https://www.vinted.fr/items/8815163023
Crocs femme,Crocs baya  noir,32.0,26,0,Crocs,,https://www.vinted.fr/items/8836637338
Crocs femme,Crocs neuve lilas 37/38,30.0,6,0,Crocs,,https://www.vinted.fr/items/8860479546
Crocs femme,Crocs compensées,20.0,26,0,Crocs,,https://www.vinted.fr/items/8848461054
Crocs femme,Sabot Crocs,4.0,12,0,Crocs,,https://www.vinted.fr/items/8121584977
Crocs femme,Crocs neuve blanche 38/39,30.0,9,0,Crocs,,https://www.vinted.fr/items/8859386103
