keyword,title,price,likes,views,brand,country,url
stanley bottle,Fake Stanley cup,5.0,3,0,Dunnes Stores,,https://www.vinted.fr/items/9085254047
stanley bottle,Stanley IceFlow  Bottle Fast Flow | 0.71L,30.0,30,0,Stanley,,https://www.vinted.fr/items/9053267140
stanley bottle,"Stanley Iceflow Bottle | 0,6L | Nieuw",34.0,22,0,Stanley,,https://www.vinted.fr/items/9056163256
stanley bottle,Stanley Bottle,14.0,8,0,Stanley,,https://www.vinted.fr/items/9042257372
stanley bottle,Stanley IceFlow Stainless steel tumbler,80.0,0,0,Stanley,,https://www.vinted.fr/items/9057932100
stanley bottle,Stanley Quencher H2.0 FlowState Vacuum Insulated Stainless Steel Tumbler,45.0,1,0,Stanley,,https://www.vinted.fr/items/9058005473
stanley bottle,Termo estilo stanley,16.99,0,0,Decathlon,,https://www.vinted.fr/items/9090135689
stanley bottle,Stanley borraccia,29.0,18,0,Stanley,,https://www.vinted.fr/items/9047963741
stanley bottle,Stanley Quencher H2.0,39.0,38,0,Stanley,,https://www.vinted.fr/items/9031676838
stanley bottle,Stanley Adventure Termos 1L,40.0,16,0,Stanley,,https://www.vinted.fr/items/9022147373
stanley bottle,stanley cup accessory / attachment,1.0,4,0,Shein,,https://www.vinted.fr/items/9077168499
stanley bottle,Stanley,25.0,9,0,Stanley,,https://www.vinted.fr/items/9043829799
stanley bottle,Stanley quencher H2.0 FlowState Tumbler 1.2L,38.0,6,0,Stanley,,https://www.vinted.fr/items/9043480403
stanley bottle,Stanley IceFlow Flip Bottle - Grey,20.0,22,0,Stanley,,https://www.vinted.fr/items/9017806181
stanley bottle,"Stanley Cup verte 1,2L",12.5,5,0,bigrd bottle,,https://www.vinted.fr/items/9070585904
stanley bottle,Stanley x Messi 1.89 L,70.0,9,0,Stanley,,https://www.vinted.fr/items/9031102980
stanley bottle,Rice Yeti Miir Klean Kanteen Stanley Stainless Steel Bottle,20.0,64,0,rice,,https://www.vinted.fr/items/9063078856
stanley bottle,Stanley Cup Tumbler Creme/Weiß neu unbenutzt,35.0,24,0,Stanley,,https://www.vinted.fr/items/9025546743
stanley bottle,StanleyxStarbucks thermos,30.0,2,0,Stanley,,https://www.vinted.fr/items/9008318811
stanley bottle,Lilac metal water bottle,5.0,4,0,Source Unknown,,https://www.vinted.fr/items/9058803555
stanley bottle,Garrafa térmica Stanley verde,40.0,20,0,Stanley,,https://www.vinted.fr/items/9000227891
stanley bottle,Stanley tumbler,38.0,3,0,Stanley,,https://www.vinted.fr/items/9002444028
stanley bottle,Stanley Cup „Cross Bottle“ NEU,70.0,22,0,Stanley,,https://www.vinted.fr/items/8999793275
stanley bottle,Stanley cup,30.0,4,0,Stanley,,https://www.vinted.fr/items/9015199490
stanley bottle,Stanley cup,22.0,29,0,Stanley,,https://www.vinted.fr/items/8994750926
stanley bottle,Stanley IceFlow Bottle 1L straw,45.0,29,0,Stanley,,https://www.vinted.fr/items/8968361834
stanley bottle,Stanley Classic Legendary Bottle | 1.0L  *NEU*,49.0,40,0,Stanley,,https://www.vinted.fr/items/8955548677
stanley bottle,Tampa anti-leack Stanley,4.0,1,0,Amazon,,https://www.vinted.fr/items/9036944480
stanley bottle,Crochet water bottle holder bag,10.0,13,0,Handmade,,https://www.vinted.fr/items/9036063530
stanley bottle,Stanley tumbler,29.0,28,0,Stanley,,https://www.vinted.fr/items/8973125976
stanley bottle,Stanley cup,35.0,85,0,Stanley,,https://www.vinted.fr/items/8965721246
stanley bottle,Grey Stanley cup 1L,38.0,3,0,Stanley,,https://www.vinted.fr/items/8986687222
stanley bottle,All Fair Offers Considered: Large 750 ml Corksicle insulated canteen bottle,26.0,0,0,Corkcicle,,https://www.vinted.fr/items/9032379231
stanley bottle,Stanley classic legendary bottle  thermal 750 ml,55.0,15,0,Stanley,,https://www.vinted.fr/items/8970177865
stanley bottle,Stanley Quencher H2.0 FlowState Tumbler,12.0,11,0,Stanley,,https://www.vinted.fr/items/8969242189
stanley bottle,Crochet water bottle holder,10.0,13,0,Handmade,,https://www.vinted.fr/items/9028744851
stanley bottle,Crochet water bottle holder,10.0,6,0,Handmade,,https://www.vinted.fr/items/9028768252
stanley bottle,Stanley bottle,20.0,42,0,Stanley,,https://www.vinted.fr/items/8960196051
stanley bottle,Crochet water bottle holder,10.0,4,0,Handmade,,https://www.vinted.fr/items/9028733982
stanley bottle,Gourde Stanley,26.5,94,0,Stanley,,https://www.vinted.fr/items/8936135684
stanley bottle,Stanley Style Kuromi Thermobecher / Tumbler 💜,13.0,2,0,Kuromi,,https://www.vinted.fr/items/9015047527
stanley bottle,lila Edelstahlflasche,12.0,10,0,Ello,,https://www.vinted.fr/items/9022108966
stanley bottle,niedliche Wasserflasche mit Schleifen,10.0,45,0,Primark,,https://www.vinted.fr/items/9022043126
stanley bottle,Stanley Quencher H2.O Tumbler,23.0,68,0,Stanley,,https://www.vinted.fr/items/8889809958
stanley bottle,Never used Stanley navy 1.2L Quencher,33.0,8,0,Stanley,,https://www.vinted.fr/items/8964458313
stanley bottle,Stanley Transit bottle Becher Cup NEU Creme weiß beige,39.0,53,0,Stanley,,https://www.vinted.fr/items/8957062820
stanley bottle,Stanley Bottle Tumbler,23.0,24,0,Stanley,,https://www.vinted.fr/items/8946081700
stanley bottle,Stanley cross body carry strap,26.0,27,0,Stanley,,https://www.vinted.fr/items/8960748939
stanley bottle,Stanley tumbler 1.18L,19.0,20,0,Stanley,,https://www.vinted.fr/items/8954884885
stanley bottle,Stanley cup,30.0,3,0,Stanley,,https://www.vinted.fr/items/8964181030
stanley bottle,Stanley-Like cup,17.0,2,0,Stanley,,https://www.vinted.fr/items/8940152227
stanley bottle,Hydrosteel Burgundy Flip Straw Tumbler with Leakproof Lid Built-in Straw & Handle,15.0,10,0,Stanley,,https://www.vinted.fr/items/8948153785
stanley bottle,A real las vegas Stanley,15.0,0,0,Stanley,,https://www.vinted.fr/items/8953638414
stanley bottle,Mini Stanley,5.0,9,0,Stanley,,https://www.vinted.fr/items/8941398872
stanley bottle,Stanley | All Day Slim Bottle (nieuw),30.0,82,0,Stanley,,https://www.vinted.fr/items/8885759450
stanley bottle,Stanley,35.0,1,0,Stanley,,https://www.vinted.fr/items/8928869302
stanley bottle,Stanley Quencher H2.0 FlowState Tumbler 1.2L – Lilac,55.0,0,0,Stanley,,https://www.vinted.fr/items/8932204597
stanley bottle,Brown Stanley cup,38.0,28,0,Stanley,,https://www.vinted.fr/items/8873117563
stanley bottle,Stanley x Starbucks drinkbeker,25.0,49,0,Stanley,,https://www.vinted.fr/items/8897416951
stanley bottle,Water bottle holder,10.0,17,0,Handmade,,https://www.vinted.fr/items/8989113803
stanley bottle,Stanley Classic Legendary Bottle | 0.75L,51.0,7,0,Stanley,,https://www.vinted.fr/items/8908944347
stanley bottle,Water bottle holder crossbody bag,10.0,1,0,Handmade,,https://www.vinted.fr/items/8989125281
stanley bottle,Stanley | All Day Slim Bottle (nieuw),32.5,36,0,Stanley,,https://www.vinted.fr/items/8885703578
stanley bottle,Water bottle holder crossbody bag,10.0,4,0,Handmade,,https://www.vinted.fr/items/8989134518
stanley bottle,Gold glitter Stanley,30.0,5,0,Stanley,,https://www.vinted.fr/items/8914184590
stanley bottle,Stanley,25.0,3,0,Stanley,,https://www.vinted.fr/items/8916116145
stanley bottle,Water bottle holder,10.0,6,0,Handmade,,https://www.vinted.fr/items/8989095168
stanley bottle,Water bottle holder,10.0,10,0,Handmade,,https://www.vinted.fr/items/8989076619
stanley bottle,Stanley Thermos,10.0,1,0,Stanley,,https://www.vinted.fr/items/8922340035
stanley bottle,Stanley Ice Moulds,12.0,0,0,ICE,,https://www.vinted.fr/items/8982349133
stanley bottle,Lilac water bottle,7.0,2,0,Source Unknown,,https://www.vinted.fr/items/8985909937
stanley bottle,Stanley Clutch Bottle 473ml,60.0,12,0,Stanley,,https://www.vinted.fr/items/8837558731
stanley bottle,Stanley x ELF red glitter limited edition tumbler,45.0,2,0,Stanley,,https://www.vinted.fr/items/8896647089
stanley bottle,"Vann One Tumbler 1,2L Bottle",25.0,3,0,VANN,,https://www.vinted.fr/items/8971577775
stanley bottle,Stanley,20.0,39,0,Stanley,,https://www.vinted.fr/items/8873653380
stanley bottle,Stanley Cup 0.89L,25.0,77,0,Stanley,,https://www.vinted.fr/items/8887089969
stanley bottle,"Beadwork by Isabel Stanley (Hardcover, New Crafts Series)  English Craft Book.  (B14,h16",10.0,10,0,,,https://www.vinted.fr/items/8969865327
stanley bottle,Stanley water bottle,36.0,27,0,Stanley,,https://www.vinted.fr/items/8839096890
stanley bottle,Stanley Quencher H2.0 FlowState Tumbler 1.2L,45.0,7,0,Stanley,,https://www.vinted.fr/items/8894377983
stanley bottle,Stanley Cup 0.89L,25.0,77,0,Stanley,,https://www.vinted.fr/items/8887089969
stanley bottle,"Vann One Tumbler 1,2L Bottle",25.0,3,0,VANN,,https://www.vinted.fr/items/8971577775
stanley bottle,Stanley x ELF red glitter limited edition tumbler,45.0,2,0,Stanley,,https://www.vinted.fr/items/8896647089
stanley bottle,"Beadwork by Isabel Stanley (Hardcover, New Crafts Series)  English Craft Book.  (B14,h16",10.0,10,0,,,https://www.vinted.fr/items/8969865327
stanley bottle,Stanley Quencher H2.0 FlowState Tumbler 1.2L,45.0,7,0,Stanley,,https://www.vinted.fr/items/8894377983
