keyword,title,price,likes,views,brand,country,url,status,sold_confirmed,offers,published_at,age_hours,age_band,score,verdict
stanley bottle,Crochet water bottle holder,10.0,13,0,Handmade,,https://www.vinted.fr/items/9028744851,active,False,0,2026-05-29 06:56:30 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,Crochet water bottle holder,10.0,6,0,Handmade,,https://www.vinted.fr/items/9028768252,active,False,0,2026-05-29 06:56:36 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,Stanley bottle,20.0,42,0,Stanley,,https://www.vinted.fr/items/8960196051,active,False,0,2026-05-22 06:56:37 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Crochet water bottle holder,10.0,4,0,Handmade,,https://www.vinted.fr/items/9028733982,active,False,0,2026-05-29 06:56:42 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,Gourde Stanley,26.5,94,0,Stanley,,https://www.vinted.fr/items/8936135684,active,False,4,2026-05-22 06:56:47 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley Style Kuromi Thermobecher / Tumbler 💜,13.0,2,0,Kuromi,,https://www.vinted.fr/items/9015047527,active,False,0,2026-05-29 06:56:50 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,lila Edelstahlflasche,12.0,10,0,Ello,,https://www.vinted.fr/items/9022108966,active,False,0,2026-05-29 06:56:55 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,niedliche Wasserflasche mit Schleifen,10.0,45,0,Primark,,https://www.vinted.fr/items/9022043126,active,False,0,2026-05-29 06:57:00 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,Stanley Quencher H2.O Tumbler,23.0,68,0,Stanley,,https://www.vinted.fr/items/8889809958,active,False,0,2026-05-15 06:57:01 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Never used Stanley navy 1.2L Quencher,33.0,8,0,Stanley,,https://www.vinted.fr/items/8964458313,active,False,0,2026-05-22 06:57:05 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley Bottle Tumbler,23.0,24,0,Stanley,,https://www.vinted.fr/items/8946081700,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Stanley Transit bottle Becher Cup NEU Creme weiß beige,39.0,53,0,Stanley,,https://www.vinted.fr/items/8957062820,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Stanley cross body carry strap,26.0,27,0,Stanley,,https://www.vinted.fr/items/8960748939,active,False,0,2026-05-22 06:57:16 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley tumbler 1.18L,19.0,20,0,Stanley,,https://www.vinted.fr/items/8954884885,active,False,0,2026-05-22 06:57:22 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley cup,30.0,3,0,Stanley,,https://www.vinted.fr/items/8964181030,active,False,0,2026-05-22 06:57:23 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley-Like cup,17.0,2,0,Stanley,,https://www.vinted.fr/items/8940152227,active,False,0,2026-05-22 06:57:27 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Hydrosteel Burgundy Flip Straw Tumbler with Leakproof Lid Built-in Straw & Handle,15.0,10,0,Stanley,,https://www.vinted.fr/items/8948153785,active,False,0,2026-05-22 06:57:33 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,A real las vegas Stanley,15.0,0,0,Stanley,,https://www.vinted.fr/items/8953638414,active,False,0,2026-05-22 06:57:33 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Mini Stanley,5.0,9,0,Stanley,,https://www.vinted.fr/items/8941398872,active,False,0,2026-05-22 06:57:38 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley | All Day Slim Bottle (nieuw),30.0,82,0,Stanley,,https://www.vinted.fr/items/8885759450,active,False,0,2026-05-15 06:57:45 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Stanley,35.0,1,0,Stanley,,https://www.vinted.fr/items/8928869302,active,False,0,2026-05-22 06:57:45 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley Quencher H2.0 FlowState Tumbler 1.2L – Lilac,55.0,0,0,Stanley,,https://www.vinted.fr/items/8932204597,active,False,0,2026-05-22 06:57:50 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Brown Stanley cup,38.0,28,0,Stanley,,https://www.vinted.fr/items/8873117563,active,False,0,2026-05-15 06:57:55 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Stanley x Starbucks drinkbeker,25.0,49,0,Stanley,,https://www.vinted.fr/items/8897416951,active,False,0,2026-05-15 06:57:55 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Water bottle holder,10.0,17,0,Handmade,,https://www.vinted.fr/items/8989113803,active,False,0,2026-05-29 06:58:01 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,Stanley Classic Legendary Bottle | 0.75L,51.0,7,0,Stanley,,https://www.vinted.fr/items/8908944347,active,False,0,2026-05-15 06:58:07 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Water bottle holder crossbody bag,10.0,1,0,Handmade,,https://www.vinted.fr/items/8989125281,active,False,0,2026-05-29 06:58:08 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,Stanley | All Day Slim Bottle (nieuw),32.5,36,0,Stanley,,https://www.vinted.fr/items/8885703578,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Water bottle holder crossbody bag,10.0,4,0,Handmade,,https://www.vinted.fr/items/8989134518,active,False,0,2026-05-29 06:58:16 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,Gold glitter Stanley,30.0,5,0,Stanley,,https://www.vinted.fr/items/8914184590,active,False,0,2026-05-15 06:58:18 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Water bottle holder,10.0,6,0,Handmade,,https://www.vinted.fr/items/8989095168,active,False,0,2026-05-29 06:58:26 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,Stanley,25.0,3,0,Stanley,,https://www.vinted.fr/items/8916116145,active,False,0,2026-05-22 06:58:26 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Water bottle holder,10.0,10,0,Handmade,,https://www.vinted.fr/items/8989076619,active,False,0,2026-05-29 06:58:29 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,Stanley Thermos,10.0,1,0,Stanley,,https://www.vinted.fr/items/8922340035,active,False,0,2026-05-22 06:58:36 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley Ice Moulds,12.0,0,0,ICE,,https://www.vinted.fr/items/8982349133,active,False,0,2026-05-29 06:58:36 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,Lilac water bottle,7.0,2,0,Source Unknown,,https://www.vinted.fr/items/8985909937,active,False,0,2026-05-29 06:58:42 CEST,336.0,1 month,0,⚠️ Low
stanley bottle,Stanley Clutch Bottle 473ml,60.0,12,0,Stanley,,https://www.vinted.fr/items/8837558731,active,False,0,2026-05-08 06:58:45 CEST,840.0,old,0,⚠️ Low
stanley bottle,Stanley x ELF red glitter limited edition tumbler,45.0,2,0,Stanley,,https://www.vinted.fr/items/8896647089,active,False,0,2026-05-15 06:58:47 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,"Vann One Tumbler 1,2L Bottle",25.0,3,0,VANN,,https://www.vinted.fr/items/8971577775,active,False,0,2026-05-22 06:58:52 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley,20.0,39,0,Stanley,,https://www.vinted.fr/items/8873653380,active,False,0,2026-05-15 06:58:54 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Stanley Cup 0.89L,25.0,77,0,Stanley,,https://www.vinted.fr/items/8887089969,active,False,0,2026-05-15 06:58:59 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,"Beadwork by Isabel Stanley (Hardcover, New Crafts Series)  English Craft Book.  (B14,h16",10.0,10,0,,,https://www.vinted.fr/items/8969865327,active,False,0,2026-05-22 06:59:05 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley water bottle,36.0,27,0,Stanley,,https://www.vinted.fr/items/8839096890,active,False,0,2026-05-08 06:59:08 CEST,840.0,old,0,⚠️ Low
stanley bottle,Stanley Quencher H2.0 FlowState Tumbler 1.2L,45.0,7,0,Stanley,,https://www.vinted.fr/items/8894377983,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Stanley Cup 0.89L,25.0,77,0,Stanley,,https://www.vinted.fr/items/8887089969,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,"Vann One Tumbler 1,2L Bottle",25.0,3,0,VANN,,https://www.vinted.fr/items/8971577775,active,False,0,2026-05-22 06:59:17 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley x ELF red glitter limited edition tumbler,45.0,2,0,Stanley,,https://www.vinted.fr/items/8896647089,active,False,0,2026-05-15 06:59:22 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Stanley Quencher H2.0 FlowState Tumbler 1.2L,45.0,7,0,Stanley,,https://www.vinted.fr/items/8894377983,active,False,0,2026-05-15 06:59:27 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,"Beadwork by Isabel Stanley (Hardcover, New Crafts Series)  English Craft Book.  (B14,h16",10.0,10,0,,,https://www.vinted.fr/items/8969865327,active,False,0,2026-05-22 06:59:28 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley style bottle / tumbler 💧🤍,10.0,7,0,Stanley,,https://www.vinted.fr/items/8847932030,active,False,0,2026-05-08 06:59:32 CEST,840.0,old,0,⚠️ Low
stanley bottle,Stanley water bottle,36.0,27,0,Stanley,,https://www.vinted.fr/items/8839096890,active,False,0,2026-05-08 06:59:37 CEST,840.0,old,0,⚠️ Low
stanley bottle,Stanley dupe cup,5.0,2,0,Dunnes,,https://www.vinted.fr/items/8949826828,active,False,0,2026-05-22 06:59:38 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley Cup 0.89L,25.0,11,0,Stanley,,https://www.vinted.fr/items/8887074762,active,False,0,2026-05-15 06:59:42 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Stanley Cup 1.18L,25.0,15,0,Stanley,,https://www.vinted.fr/items/8883675135,active,False,0,2026-05-15 06:59:48 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Stanley Cup 1.18L,30.0,3,0,Stanley,,https://www.vinted.fr/items/8883663040,active,False,0,2026-05-15 06:59:51 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Stanley Cup Straw Toppers,4.0,2,0,Amazon,,https://www.vinted.fr/items/8959394961,active,False,0,2026-05-22 06:59:54 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Stanley Cup,30.0,1,0,Stanley,,https://www.vinted.fr/items/8848043831,active,False,0,2026-05-08 06:59:59 CEST,840.0,old,0,⚠️ Low
stanley bottle,Stanley Tumbler 40oz – Rose Originale,25.0,31,0,Stanley,,https://www.vinted.fr/items/8786700111,active,False,0,2026-05-01 07:00:03 CEST,1008.0,old,0,⚠️ Low
stanley bottle,"2 x Aldi ""Stanley"" style cups",8.0,1,0,Aldi,,https://www.vinted.fr/items/8949889633,active,False,0,2026-05-22 07:00:04 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,Artic Flask bottle 26OZ,18.0,2,0,Stanley,,https://www.vinted.fr/items/8775233843,active,False,0,2026-05-01 07:00:10 CEST,1008.0,old,0,⚠️ Low
stanley bottle,Hello kitty Stanley,50.0,3,0,Stanley,,https://www.vinted.fr/items/8835888759,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Stanley cup,59.99,1,0,Stanley,,https://www.vinted.fr/items/8863194512,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Stanley cup,30.0,10,0,Stanley,,https://www.vinted.fr/items/8845157576,active,False,0,2026-05-08 07:00:20 CEST,840.0,old,0,⚠️ Low
stanley bottle,stanley cup,23.0,18,0,Stanley,,https://www.vinted.fr/items/8767655204,active,False,0,2026-05-01 07:00:26 CEST,1008.0,old,0,⚠️ Low
stanley bottle,Stanley,25.0,3,0,Stanley,,https://www.vinted.fr/items/8801377815,active,False,0,2026-05-08 07:00:27 CEST,840.0,old,0,⚠️ Low
stanley bottle,Stanley cup water bottle,40.0,24,0,Stanley,,https://www.vinted.fr/items/8779944544,active,False,0,2026-05-01 07:00:31 CEST,1008.0,old,0,⚠️ Low
stanley bottle,water bottle stanley,30.0,13,0,Stanley,,https://www.vinted.fr/items/8641603984,active,False,0,2026-04-17 07:00:37 CEST,1344.0,old,0,⚠️ Low
stanley bottle,IceFlow Bottle StanLey 24oz -710ml,50.0,2,0,Stanley,,https://www.vinted.fr/items/8796565752,active,False,0,2026-05-08 07:00:38 CEST,840.0,old,0,⚠️ Low
stanley bottle,Stanley the legendary,30.0,24,0,Stanley,,https://www.vinted.fr/items/8786293602,active,False,0,2026-05-01 07:00:41 CEST,1008.0,old,0,⚠️ Low
stanley bottle,Stanley Bottle Flip,40.0,4,0,Stanley,,https://www.vinted.fr/items/8706080543,active,False,0,2026-04-24 07:00:46 CEST,1176.0,old,0,⚠️ Low
stanley bottle,Cream Beige Shorts,2.0,0,0,Primark,,https://www.vinted.fr/items/8926662852,active,False,0,2026-05-22 07:00:50 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,cream beige shorts XS S,5.0,2,0,Primark,,https://www.vinted.fr/items/8926640646,active,False,0,2026-05-22 07:00:50 CEST,504.0,1 month,0,⚠️ Low
stanley bottle,AG1 Green Stainless Steel Travel Tumbler Cup with Handle | Insulated Wellness Bottle Stanley,25.0,1,0,AG1,,https://www.vinted.fr/items/8906084908,active,False,0,2026-05-15 07:00:56 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Stanley Cross Bottle 0.68L 680ml black Edelstahl doppelwandig,70.0,24,0,Stanley,,https://www.vinted.fr/items/8742299949,active,False,0,2026-05-01 07:01:01 CEST,1008.0,old,0,⚠️ Low
stanley bottle,Gourde,23.0,9,0,Stanley,,https://www.vinted.fr/items/8770287666,active,False,0,2026-05-01 07:01:02 CEST,1008.0,old,0,⚠️ Low
stanley bottle,Stanley x Lionel Messi The GOAT Collection – Complete Set,900.0,4,0,Stanley,,https://www.vinted.fr/items/8802283438,active,False,0,2026-05-08 07:01:08 CEST,840.0,old,0,⚠️ Low
stanley bottle,Multifunctional Cup holder,5.0,3,0,Shein,,https://www.vinted.fr/items/8907662565,active,False,0,2026-05-15 07:01:11 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Stanley Quencher Tumbler 40oz,65.0,20,0,Stanley,,https://www.vinted.fr/items/8751923718,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Standley cup /creme white,28.0,9,0,Stanley/Stella,,https://www.vinted.fr/items/8896666941,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,i’m selling a black stanley,23.0,1,0,Stanley,,https://www.vinted.fr/items/8774662393,active,False,0,2026-05-01 07:01:20 CEST,1008.0,old,0,⚠️ Low
stanley bottle,Blue Navy Stanley cup,36.0,0,0,Stanley,,https://www.vinted.fr/items/8766867232,active,False,0,2026-05-01 07:01:21 CEST,1008.0,old,0,⚠️ Low
stanley bottle,Stanley,25.0,10,0,Stanley,,https://www.vinted.fr/items/8672518492,active,False,0,2026-04-17 07:01:28 CEST,1344.0,old,0,⚠️ Low
stanley bottle,Stanley Cross Bottle - Umhänge-Trinkflasche,70.0,13,0,Stanley,,https://www.vinted.fr/items/8708268888,active,False,0,2026-04-24 07:01:33 CEST,1176.0,old,0,⚠️ Low
stanley bottle,Stanley TikTok limited edition,30.0,8,0,Stanley,,https://www.vinted.fr/items/8722052852,active,False,0,2026-04-24 07:01:33 CEST,1176.0,old,0,⚠️ Low
stanley bottle,Stanley,24.0,17,0,Stanley,,https://www.vinted.fr/items/8703494277,active,False,0,2026-04-24 07:01:37 CEST,1176.0,old,0,⚠️ Low
stanley bottle,Stanley  Cup Anhänger Keychain,5.0,5,0,Stanley,,https://www.vinted.fr/items/8739785162,active,False,0,2026-05-01 07:01:44 CEST,1008.0,old,0,⚠️ Low
stanley bottle,stanley bottle,56.0,18,0,Stanley,,https://www.vinted.fr/items/8663771407,active,False,0,2026-04-17 07:01:50 CEST,1344.0,old,0,⚠️ Low
stanley bottle,Stanley iceflow  Bottle,65.0,12,0,Stanley,,https://www.vinted.fr/items/8649136014,active,False,0,2026-04-17 07:01:57 CEST,1344.0,old,0,⚠️ Low
stanley bottle,Light blue tumbler - insulated cup - 1200ml,15.0,6,0,,,https://www.vinted.fr/items/8869106385,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Stanley,35.0,50,0,Stanley,,https://www.vinted.fr/items/8441525170,active,False,0,2026-04-13 07:02:02 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Fake purple stanley,500.0,0,0,Stanley,,https://www.vinted.fr/items/8734265045,active,False,0,2026-05-01 07:02:06 CEST,1008.0,old,0,⚠️ Low
stanley bottle,XL Stanley Quencher H2.0 Tumbler 40oz / 1.18L Red – FlowState Lid,39.0,33,0,Stanley,,https://www.vinted.fr/items/8646059544,active,False,0,2026-04-17 07:02:08 CEST,1344.0,old,0,⚠️ Low
stanley bottle,stickers,1.36,0,0,,,https://www.vinted.fr/items/8867359086,active,False,0,2026-05-15 07:02:15 CEST,672.0,1 month,0,⚠️ Low
stanley bottle,Blue and yellow Stanley,35.0,20,0,Stanley,,https://www.vinted.fr/items/8645485692,active,False,0,2026-04-17 07:02:17 CEST,1344.0,old,0,⚠️ Low
stanley bottle,Stanley Classic vacuum bottle 1L,50.0,8,0,Stanley,,https://www.vinted.fr/items/8647803350,active,False,0,2026-04-17 07:02:23 CEST,1344.0,old,0,⚠️ Low
stanley bottle,Supreme Stanley 20oz. Vacuum Insulated Bottle,70.0,26,0,Supreme,,https://www.vinted.fr/items/8847794642,active,False,0,2026-05-08 07:02:26 CEST,840.0,old,0,⚠️ Low
stanley bottle,Stanley X Next Nature Canteen 25oz/739ml,61.0,13,0,Stanley,,https://www.vinted.fr/items/8657657176,active,False,0,2026-04-17 07:02:28 CEST,1344.0,old,0,⚠️ Low
stanley bottle,Stanley Legendary Classic Bottle 0.94L,60.0,19,0,Stanley,,https://www.vinted.fr/items/8613014807,active,False,0,2026-04-17 07:02:36 CEST,1344.0,old,0,⚠️ Low
stanley bottle,Stanley,35.0,83,0,Stanley,,https://www.vinted.fr/items/8617846018,active,False,0,2026-04-17 07:02:36 CEST,1344.0,old,0,⚠️ Low
stanley bottle,Stanley Cup quencher,23.0,26,0,Stanley,,https://www.vinted.fr/items/8375159891,active,False,0,2026-03-14 07:02:39 CET,2160.0,old,0,⚠️ Low
stanley bottle,Crivit Stanley Cup,10.0,6,0,Crivit,,https://www.vinted.fr/items/8783135736,active,False,0,2026-05-01 07:02:46 CEST,1008.0,old,0,⚠️ Low
stanley bottle,Lilac Stanley cup,23.0,19,0,Stanley,,https://www.vinted.fr/items/8537347458,active,False,0,2026-04-13 07:02:47 CEST,1440.0,old,0,⚠️ Low
stanley bottle,"Stanley Cup Becher 0,9l NEU beige/creme Quencher H2.0 Tumbler",40.0,12,0,Stanley,,https://www.vinted.fr/items/8648519218,active,False,0,2026-04-17 07:02:52 CEST,1344.0,old,0,⚠️ Low
stanley bottle,Ice mould,3.0,10,0,No Label,,https://www.vinted.fr/items/8822060127,active,False,0,2026-05-08 07:02:57 CEST,840.0,old,0,⚠️ Low
stanley bottle,Stanley Flip Straw- Ash Color,50.0,14,0,Stanley,,https://www.vinted.fr/items/8606947616,active,False,0,2026-04-13 07:02:59 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Stanley AeroLight IceFlow Trinkflasche,28.0,58,0,Stanley,,https://www.vinted.fr/items/8578487109,active,False,0,2026-04-13 07:03:03 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Borraccia Termica The Steel Bottle 900ml - Bordeaux - NUOVA,9.0,3,0,the steel bottle,,https://www.vinted.fr/items/8794605743,active,False,0,2026-05-08 07:03:08 CEST,840.0,old,0,⚠️ Low
stanley bottle,Stanley tumbler/cup,35.0,2,0,Stanley,,https://www.vinted.fr/items/8606315689,active,False,0,2026-04-13 07:03:09 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Stanley,40.0,27,0,Stanley,,https://www.vinted.fr/items/8484671282,active,False,0,2026-04-13 07:03:13 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Stanley cup,34.5,28,0,Stanley,,https://www.vinted.fr/items/8564959469,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Stanley water bottle,24.0,6,0,Stanley,,https://www.vinted.fr/items/8464477987,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Stanley,30.0,11,0,Stanley,,https://www.vinted.fr/items/8589711865,active,False,0,2026-04-13 07:03:22 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Stanley Cup X Wicked,10.0,7,0,Wicked,,https://www.vinted.fr/items/8726296663,active,False,0,2026-04-24 07:03:28 CEST,1176.0,old,0,⚠️ Low
stanley bottle,Tumbler Stanley dupe,25.0,0,0,Swell,,https://www.vinted.fr/items/8773904421,active,False,0,2026-05-01 07:03:30 CEST,1008.0,old,0,⚠️ Low
stanley bottle,Stanley - IceFlow Flip Straw 2.0 Tumbler | 0.59L,50.0,136,0,Stanley,,https://www.vinted.fr/items/8273140246,active,False,0,2026-03-14 07:03:34 CET,2160.0,old,0,⚠️ Low
stanley bottle,Straw covers,1.0,22,0,Amazon,,https://www.vinted.fr/items/8759082124,active,False,0,2026-05-01 07:03:39 CEST,1008.0,old,0,⚠️ Low
stanley bottle,stanley iceflow bottle,50.0,37,0,Stanley,,https://www.vinted.fr/items/8418484386,active,False,0,2026-04-13 07:03:42 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Rose/Beige Stanly,25.0,4,0,Stanley,,https://www.vinted.fr/items/8544674994,active,False,0,2026-04-13 07:03:47 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Gourde style Stanley,12.0,11,0,Stanley,,https://www.vinted.fr/items/8526097233,active,False,0,2026-04-13 07:03:48 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Nieuwe Stanley Flip straw 0.59 l grijs drinkfles,44.95,37,0,Stanley,,https://www.vinted.fr/items/8544155232,active,False,0,2026-04-13 07:03:52 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Primark embellished stanley,7.0,1,0,Primark,,https://www.vinted.fr/items/8757846756,active,False,0,2026-05-01 07:03:58 CEST,1008.0,old,0,⚠️ Low
stanley bottle,Stanley cup,30.0,17,0,Stanley,,https://www.vinted.fr/items/8486860944,active,False,0,2026-04-13 07:03:58 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Stanley bottle botella,37.0,108,0,Stanley,,https://www.vinted.fr/items/8153134009,active,False,0,2026-03-14 07:04:03 CET,2160.0,old,0,⚠️ Low
stanley bottle,stanley,25.0,6,0,Stanley,,https://www.vinted.fr/items/8519914812,active,False,0,2026-04-13 07:04:08 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Green Stanley,25.0,14,0,Stanley,,https://www.vinted.fr/items/8388564431,active,False,0,2026-04-13 07:04:10 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Stanley’s bottle holder,3.0,17,0,,,https://www.vinted.fr/items/8627207526,active,False,0,2026-04-17 07:04:14 CEST,1344.0,old,0,⚠️ Low
stanley bottle,Stanley Cup 1Litre,20.0,22,0,Stanley,,https://www.vinted.fr/items/8401687501,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Black Stanley,30.0,20,0,Stanley,,https://www.vinted.fr/items/7951252093,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Stanley tumbler,15.0,26,0,Stanley,,https://www.vinted.fr/items/8467737710,active,False,0,2026-04-13 07:04:24 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Stanley x FRGMT To-Go 0.47L Bottle,80.0,10,0,Stanley,,https://www.vinted.fr/items/6862176749,active,False,0,2026-04-13 07:04:29 CEST,1440.0,old,0,⚠️ Low
stanley bottle,"Bottle bottle Tumbler 1,2 Liter wie Stanley Cup",14.0,13,0,Bottle Bottle,,https://www.vinted.fr/items/8711030938,active,False,0,2026-04-24 07:04:33 CEST,1176.0,old,0,⚠️ Low
stanley bottle,"Stanley Aerolight Transit Mug 0,35L",30.0,84,0,Stanley,,https://www.vinted.fr/items/8348637212,active,False,0,2026-03-14 07:04:35 CET,2160.0,old,0,⚠️ Low
stanley bottle,Stanley aerolight 710 ml,30.0,46,0,Stanley,,https://www.vinted.fr/items/8241794985,active,False,0,2026-03-14 07:04:40 CET,2160.0,old,0,⚠️ Low
stanley bottle,Stanley Becher NEU,45.0,3,0,Stanley,,https://www.vinted.fr/items/8480310546,active,False,0,2026-04-13 07:04:46 CEST,1440.0,old,0,⚠️ Low
stanley bottle,Stanley Bottle Stainless Steel,35.0,1,0,Stanley,,https://www.vinted.fr/items/8371441784,active,False,0,2026-03-14 07:04:47 CET,2160.0,old,0,⚠️ Low
stanley bottle,Stanley water straw topper,6.0,10,0,Stanley,,https://www.vinted.fr/items/8190788295,active,False,0,2026-03-14 07:04:52 CET,2160.0,old,0,⚠️ Low
stanley bottle,Gourde stanley,40.0,13,0,Stanley,,https://www.vinted.fr/items/8329896224,active,False,0,2026-03-14 07:04:57 CET,2160.0,old,0,⚠️ Low
stanley bottle,3 bottles,5.0,0,0,pennys,,https://www.vinted.fr/items/8681170367,active,False,0,2026-04-24 07:04:58 CEST,1176.0,old,0,⚠️ Low
stanley bottle,Garrafa Stanley,25.0,1,0,Stanley,,https://www.vinted.fr/items/8276120182,active,False,0,2026-03-14 07:05:02 CET,2160.0,old,0,⚠️ Low
stanley bottle,Stanly,300.0,1,0,Stanley/Stella,,https://www.vinted.fr/items/8686319933,active,False,0,2026-04-24 07:05:08 CEST,1176.0,old,0,⚠️ Low
stanley bottle,Stanley neon yellow bottle - 30 0z,25.0,25,0,Stanley,,https://www.vinted.fr/items/8246368212,active,False,0,2026-03-14 07:05:10 CET,2160.0,old,0,⚠️ Low
stanley bottle,Limited Edition Stanley x LoveShackFancy Quencher,70.0,68,0,Stanley,,https://www.vinted.fr/items/8042337963,active,False,0,2026-02-12 07:05:14 CET,2880.0,old,0,⚠️ Low
stanley bottle,Stanley dupe von tchibo,3.0,2,0,Tchibo,,https://www.vinted.fr/items/8676093755,active,False,0,2026-04-24 07:05:19 CEST,1176.0,old,0,⚠️ Low
stanley bottle,"Stanley Classic Bottle 0,59l – Neu & unbenutzt – inkl. Becher + OVP",30.0,16,0,Stanley,,https://www.vinted.fr/items/7919519106,active,False,0,,24.0,24h,3,👀 Early Watchlist
stanley bottle,Stanley Cypress Tumbler,20.0,14,0,Stanley,,https://www.vinted.fr/items/8152508197,active,False,0,2026-03-14 07:05:25 CET,2160.0,old,0,⚠️ Low
stanley bottle,Rose quartz Stanley cup,10.0,75,0,Stanley,,https://www.vinted.fr/items/8027753991,active,False,0,2026-02-12 07:05:31 CET,2880.0,old,0,⚠️ Low
stanley bottle,Vaso térmico Stanley rosa,24.67,99,0,Stanley,,https://www.vinted.fr/items/8183945352,active,False,0,2026-03-14 07:05:32 CET,2160.0,old,0,⚠️ Low
stanley bottle,Stanley snack tray,14.0,22,0,Stanley,,https://www.vinted.fr/items/8198262963,active,False,0,2026-03-14 07:05:38 CET,2160.0,old,0,⚠️ Low
stanley bottle,Beige Insulated Tumbler with Handle & Straw | Travel Mug | Reusable Cup,5.5,1,0,Dunnes Stores,,https://www.vinted.fr/items/8622464785,active,False,0,2026-04-17 07:05:43 CEST,1344.0,old,0,⚠️ Low
